code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
F730,,Syvä älyllinen kehitysvammaisuus ei sopeutumiskäyttäytymisen häiriöitä tai vähäisiä sopeutumiskäyttäytymisen häiriöitä,,F7300,,"Profound mental retardation with the statement of no, or minimal, impairment of behaviour",,,fin
F731,,"Syvä älyllinen kehitysvammaisuus merkittävä, huomiota tai hoitoa vaativa sopeutumiskäyttäytymisen häiriö",,F7310,,Profound mental retardation significant impairment of behaviour requiring attention or treatment,,,fin
F739,,Syvä älyllinen kehitysvammaisuus ei tietoa sopeutumiskäyttäytymisen häiriöstä,,F7390,,Profound mental retardation without mention of impairment of behaviour,,,fin
F780,,Muu älyllinen kehitysvammaisuus ei sopeutumiskäyttäytymisen häiriöitä tai vähäisiä sopeutumiskäyttäytymisen häiriöitä,,F7800,,"Other mental retardation with the statement of no, or minimal, impairment of behaviour",,,fin
F781,,"Muu älyllinen kehitysvammaisuus merkittävä, huomiota tai hoitoa vaativa sopeutumiskäyttäytymisen häiriö",,F7810,,Other mental retardation significant impairment of behaviour requiring attention or treatment,,,fin
F789,,Muu älyllinen kehitysvammaisuus ei tietoa sopeutumiskäyttäytymisen häiriöstä,,F7890,,Other mental retardation without mention of impairment of behaviour,,,fin
F790,,Määrittämätön älyllinen kehitysvammaisuus ei sopeutumiskäyttäytymisen häiriöitä tai vähäisiä sopeutumiskäyttäytymisen häiriöitä,,F7900,,"Unspecified mental retardation with the statement of no, or minimal, impairment of behaviour",,,fin
F791,,"Määrittämätön älyllinen kehitysvammaisuus merkittävä, huomiota tai hoitoa vaativa sopeutumiskäyttäytymisen häiriö",,F7910,,Unspecified mental retardation significant impairment of behaviour requiring attention or treatment,,,fin
F799,,Määrittämätön älyllinen kehitysvammaisuus ei tietoa sopeutumiskäyttäytymisen häiriöstä,,F7990,,Unspecified mental retardation without mention of impairment of behaviour,,,fin
F800,,Ääntämishäiriö,,F8188,,"Developmental disorder, other specified",,,fin
F801,,Puheen tuottamisen häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F802,,Puheen ymmärtämisen häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F803,,Epilepsiaan liittyvä hankinnainen puheen tuottamisen ja ymmärtämisen häiriö (Landau-Kleffner),,F8188,,"Developmental disorder, other specified",,,fin
F808,,Muu puheen ja kielen kehityksen häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F809,,Määrittämätön puheen ja kielen kehityshäiriö,,F8188,,"Developmental disorder, other specified",,,fin
F810,,Lukemiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F811,,Kirjoittamiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F812,,Laskemiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F813,,Monimuotoinen oppimiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F818,,Muu oppimiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F819,,Määrittämätön oppimiskyvyn häiriö,,F8188,,"Developmental disorder, other specified",,,fin
F82,,Motoriikan kehityshäiriö,,F8188,,"Developmental disorder, other specified",,,fin
F83,,Monimuotoiset kehityshäiriöt,,F8188,,"Developmental disorder, other specified",,,fin
F840,,Lapsuusiän autismi,,F8400,,Childhood autism,,,fin
F8410,,Alkamisiältään epätyypillinen autismi,,F8410,,Atypical autism,,,fin
F8411,,Oireiltaan epätyypillinen autismi,,F8410,,Atypical autism,,,fin
F8412,,Sekä alkamisiältään että oireiltaan epätyypillinen autismi,,F8410,,Atypical autism,,,fin
F842,,Rettin oireyhtymä,,F8420,,Rett's syndrome,,,fin
F843,,Muu lapsuusiän persoonallisuutta hajottava (disintegratiivinen) kehityshäiriö,,F7888,,"Mental retardation, other specified",,,fin
F844,,Älylliseen kehitysvammaisuuteen ja kaavamaisiin liikkeisiin liittyvä hyperaktiivisuushäiriö,,F7888,,"Mental retardation, other specified",,,fin
F845,,Aspergerin oireyhtymä,,F8450,,Asperger's syndrome,,,fin
F848,,Muu lapsuusiän laaja-alainen kehityshäiriö,,F8480,,Other pervasive developmental disorders,,,fin
F849,,Määrittämätön lapsuusiän laaja-alainen kehityshäiriö,,F8188,,"Developmental disorder, other specified",,,fin
F88,,Muu psyykkinen kehityshäiriö,,F8890,,"Disorders of psychological development, other specified",,,fin
F89,,Määrittämätön psyykkinen kehityshäiriö,,F8890,,"Disorders of psychological development, other specified",,,fin
F900,,Aktiivisuuden ja tarkkaavuuden häiriö,,F9000,,Disturbance of activity and attention,,,fin
F901,,Hyperkineettinen käytöshäiriö,,F9010,,Hyperkinetic conduct disorder,,,fin
F908,,Muu hyperkineettinen häiriö,,F9080,,Other hyperkinetic disorders,,,fin
F909,,Määrittämätön hyperkineettinen häiriö,,F9090,,"Hyperkinetic disorder, unspecified",,,fin
F910,,Perheensisäinen käytöshäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F911,,Epäsosiaalinen käytöshäiriö (sosiaalisiin suhteisiin jäsentymätön käytöshäiriö),,F9888,,Other specified behavioural and emotional disorders,,,fin
F912,,Sosiaalinen käytöshäiriö (sosiaalisiin suhteisiin jäsentynyt käytöshäiriö),,F9888,,Other specified behavioural and emotional disorders,,,fin
F913,,Uhmakkuushäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F918,,Muu käytöshäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F919,,Määrittämätön käytöshäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F920,,Masennusoireinen käytöshäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F928,,Muu samanaikainen käytös- ja tunnehäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F929,,Määrittämätön samanaikainen käytös- ja tunnehäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F930,,Lapsuuden eroahdistushäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F931,,Lapsuuden pelko- ja ahdistushäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F932,,Lapsuuden sosiaalinen ahdistushäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F933,,Sisaruskateushäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F9380,,Lapsuuden yleistynyt ahdistushäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F9389,,Muu lapsuuden tunnehäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F939,,Määrittämätön lapsuuden tunnehäiriö,,F9888,,Other specified behavioural and emotional disorders,,,fin
F940,,Valikoiva puhumattomuus,,F4198,,"Anxiety disorder, other specified",,,fin
F941,,Lapsuuden kiintymyssuhteiden reaktiivinen häiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F942,,Lapsuuden kiintymyssuhteiden estottomuus,,F9888,,Other specified behavioural and emotional disorders,,,fin
F948,,Muu lapsuuden sosiaalisen vuorovaikutuksen häiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F949,,Määrittämätön lapsuuden sosiaalisen vuorovaikutuksen häiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F950,,Väliaikainen nykimishäiriö,,F9598,,"Tic disorder, other specified",,,fin
F951,,Pitkäaikainen motorinen tai äänellinen nykimishäiriö,,F9598,,"Tic disorder, other specified",,,fin
F952,,Samanaikainen äänellinen ja motorinen monimuotoinen nykimishäiriö,,F9598,,"Tic disorder, other specified",,,fin
F958,,Muu määritetyt nykimishäiriö,,F9598,,"Tic disorder, other specified",,,fin
F959,,Määrittämätön nykimishäiriö,,F9598,,"Tic disorder, other specified",,,fin
F9800,,Ei-elimellinen yökastelu,,F0668,,"Organic disturbances, other speficied",,,fin
F9801,,Ei-elimellinen päiväkastelu,,F0668,,"Organic disturbances, other speficied",,,fin
F9802,,Ei-elimellinen yö- ja päiväkastelu,,F0668,,"Organic disturbances, other speficied",,,fin
F9810,,Ei-elimellinen tuhriminen fysiologisen suolen hallinnan saavuttamisen epäonnistuminen,,F0668,,"Organic disturbances, other speficied",,,fin
F9811,,Ei-elimellinen tuhriminen ulostaminen sopimattomiin paikkoihin huolimatta riittävästä suolen hallinnasta ja kiinteydeltään normaaleista ulosteista,,F0668,,"Organic disturbances, other speficied",,,fin
F9812,,Ei-elimellinen tuhriminen ja erittäin löysät ulosteet,,F0668,,"Organic disturbances, other speficied",,,fin
F9819,,Ei-elimellinen tuhriminen muu tai määrittämätön,,F0668,,"Organic disturbances, other speficied",,,fin
F982,,Lapsen tai imeväisen syömishäiriö,,F0668,,"Organic disturbances, other speficied",,,fin
F983,,Lapsen tai imeväisen pica-oireyhtymä,,F0668,,"Organic disturbances, other speficied",,,fin
F9840,,Kaavamaiset liikehäiriöt ei itseä vahingoittavat,,F9598,,"Tic disorder, other specified",,,fin
F9841,,Kaavamaiset liikehäiriöt itseä vahingoittavat,,F9598,,"Tic disorder, other specified",,,fin
F9842,,Kaavamaiset liikehäiriöt sekamuotoinen tai määrittämätön,,F9598,,"Tic disorder, other specified",,,fin
F985,,Änkytys,,F8188,,"Developmental disorder, other specified",,,fin
F986,,Sokellus,,F8188,,"Developmental disorder, other specified",,,fin
F988,,Muu tavallisesti lapsuus- tai nuoruusiässä alkava toiminto- ja tunnehäiriö,,F4198,,"Anxiety disorder, other specified",,,fin
F989,,Tarkemmin määrittämättömät tavallisesti lapsuudessa ja nuoruudessa alkavat toiminto- ja tunnehäiriöt,,F9888,,Other specified behavioural and emotional disorders,,,fin
F99,,Tarkemmin määrittämätön mielenterveyden häiriö,,F063F,,"Depression, other specified",,,fin
G000,,Haemophilus-aivokalvotulehdus,,G0000,,Haemophilus meningitis,,,fin
G001,,Pneumokokin aiheuttama aivokalvotulehdus,,G0010,,Pneumococcal meningitis,,,fin
G002,,Streptokokin aiheuttama aivokalvotulehdus,,G0020,,Streptococcal meningitis,,,fin
G003,,Stafylokokin aiheuttama aivokalvotulehdus,,G0030,,Staphylococcal meningitis,,,fin
G008,,Muu bakteriaalinen aivokalvotulehdus,,G0080,,Other bacterial meningitis,,,fin
G009,,Määrittämätön bakteriaalinen aivokalvotulehdus,,G0090,,"Bacterial meningitis, unspecified",,,fin
G01,,Aivokalvotulehdus muualla luokitetun bakteeritaudin yhteydessä,,G0100,,Meningitis in bacterial diseases classified elsewhere,,*,fin
G01,A010,Lavantautiin liittyvä aivokalvotulehdus,Lavantauti,G0100,A0100,Meningitis in bacterial diseases classified elsewhere,Typhoid fever,*,fin
G01,A022,Salmonellan aiheuttama aivokalvotulehdus,Paikallinen salmonellainfektio,G0100,A0220,Meningitis in bacterial diseases classified elsewhere,Localized salmonella infections,*,fin
G01,A170,Tuberkuloottinen meningiitti,Tuberkuloosi aivokalvojen tulehduksen syynä,G0100,A1700,Meningitis in bacterial diseases classified elsewhere,Tuberculous meningitis (G01*),*,fin
G01,A228,Pernaruton aiheuttama aivokalvotulehdus,Muu pernaruttomuoto,G0100,A2280,Meningitis in bacterial diseases classified elsewhere,Other forms of anthrax,*,fin
G01,A279,Leptospiroosiin liittyvä aivokalvotulehdus,Määrittämätön leptospiroosi,G0100,A2790,Meningitis in bacterial diseases classified elsewhere,"Leptospirosis, unspecified",*,fin
G01,A321,Listerian aiheuttama aivokalvotulehdus,Listerian aiheuttama aivokalvo- ja aivotulehdus,G0100,A3210,Meningitis in bacterial diseases classified elsewhere,Listerial meningitis and meningoencephalitis,*,fin
G01,A390,Meningokokin aiheuttama aivokalvotulehdus,Meningokokki aivokalvontulehduksen syynä,G0100,A3900,Meningitis in bacterial diseases classified elsewhere,Meningococcal meningitis (G01*),*,fin
G01,A504,Myöhäinen synnynnäisen kupan aiheuttama aivokalvotulehdus,Myöhäinen synnynnäinen hermostokuppa,G0100,A5040,Meningitis in bacterial diseases classified elsewhere,Late congenital neurosyphilis [juvenile neurosyphilis],*,fin
G01,A514,Sekundaarisen kupan aiheuttama aivokalvotulehdus,Muu sekundaarinen kuppa,G0100,A5140,Meningitis in bacterial diseases classified elsewhere,Other secondary syphilis,*,fin
G01,A521,Myöhäiskupan aiheuttama aivokalvotulehdus,Oireinen hermostokuppa,G0100,A5210,Meningitis in bacterial diseases classified elsewhere,Symptomatic neurosyphilis,*,fin
G01,A548,Gonokokin aiheuttama aivokalvotulehdus,Muu gonokokki-infektio,G0100,A5480,Meningitis in bacterial diseases classified elsewhere,Other gonococcal infections,*,fin
G01,A692,Lymen borrelioosiin liittyvä aivokalvotulehdus,Lymen borrelioosi,G0100,A6920,Meningitis in bacterial diseases classified elsewhere,Lyme disease,*,fin
G01AA,,Inactivated at 31.12.2023 - Antibiotics,,G01AA,,Antibiotics,,,fin
G01AA01,,Nystatiini,,G01AA01,,Nystatin,,,fin
G01AA02,,Natamysiini,,G01AA02,,Natamycin,,,fin
G01AA03,,Amfoterisiini,,G01AA03,,Amphotericin B,,,fin
G01AA04,,Kandisidiini,,G01AA04,,Candicidin,,,fin
G01AA05,,Kloramfenikoli,,G01AA05,,Chloramphenicol,,,fin
G01AA06,,Hakimysiini,,G01AA06,,Hachimycin,,,fin
G01AA07,,Oksitetrasykliini,,G01AA07,,Oxytetracycline,,,fin
G01AA08,,Karfesilliini,,G01AA08,,Carfecillin,,,fin
G01AA09,,Mepartrisiini,,G01AA09,,Mepartricin,,,fin
G01AA10,,Klindamysiini,,G01AA10,,Clindamycin,,,fin
G01AA11,,Pentamysiini,,G01AA11,,Pentamycin,,,fin
G01AA51,,"Nystatiini, yhdistelmävalmisteet",,G01AA51,,"Nystatin, combinations",,,fin
G01AB,,Inactivated at 31.12.2023 - Arsenic compounds,,G01AB,,Arsenic compounds,,,fin
G01AB01,,Asetarsoli,,G01AB01,,Acetarsol,,,fin
G01AC,,Inactivated at 31.12.2023 - Quinoline derivatives,,G01AC,,Quinoline derivatives,,,fin
G01AC01,,Dijodihydroksikinoliini,,G01AC01,,Diiodohydroxyquinoline,,,fin
G01AC02,,Kliokinoli,,G01AC02,,Clioquinol,,,fin
G01AC03,,Kloorikinaldoli,,G01AC03,,Chlorquinaldol,,,fin
G01AC05,,Dekvaliini,,G01AC05,,Dequalinium,,,fin
G01AC06,,Broksikinoliini,,G01AC06,,Broxyquinoline,,,fin
G01AC30,,Oksikinoliini,,G01AC30,,Oxyquinoline,,,fin
G01AD,,Inactivated at 31.12.2023 - Organic acids,,G01AD,,Organic acids,,,fin
G01AD01,,Maitohappo,,G01AD01,,Lactic acid,,,fin
G01AD02,,Etikkahappo,,G01AD02,,Acetic acid,,,fin
G01AD03,,Askorbiinihappo,,G01AD03,,Ascorbic acid,,,fin
G01AE,,Inactivated at 31.12.2023 - Sulfonamides,,G01AE,,Sulfonamides,,,fin
G01AE01,,Sulfatolamidi,,G01AE01,,Sulfatolamide,,,fin
G01AE10,,Sulfonamidiyhdistelmävalmisteet,,G01AE10,,Combinations of sulfonamides,,,fin
G01AF,,Inactivated at 31.12.2023 - Imidazole derivatives,,G01AF,,Imidazole derivatives,,,fin
G01AF01,,Metronidatsoli,,G01AF01,,Metronidazole,,,fin
G01AF02,,Klotrimatsoli,,G01AF02,,Clotrimazole,,,fin
G01AF04,,Mikonatsoli,,G01AF04,,Miconazole,,,fin
G01AF05,,Ekonatsoli,,G01AF05,,Econazole,,,fin
G01AF06,,Ornidatsoli,,G01AF06,,Ornidazole,,,fin
G01AF07,,Isokonatsoli,,G01AF07,,Isoconazole,,,fin
G01AF08,,Tiokonatsoli,,G01AF08,,Tioconazole,,,fin
G01AF11,,Ketokonatsoli,,G01AF11,,Ketoconazole,,,fin
G01AF12,,Fentikonatsoli,,G01AF12,,Fenticonazole,,,fin
G01AF13,,Atsanidatsoli,,G01AF13,,Azanidazole,,,fin
G01AF14,,Propenidatsoli,,G01AF14,,Propenidazole,,,fin
G01AF15,,Butokonatsoli,,G01AF15,,Butoconazole,,,fin
G01AF16,,Omokonatsoli,,G01AF16,,Omoconazole,,,fin
G01AF17,,Oksikonatsoli,,G01AF17,,Oxiconazole,,,fin
G01AF18,,Flutrimatsoli,,G01AF18,,Flutrimazole,,,fin
G01AF19,,Sertakonatsoli,,G01AF19,,Sertaconazole,,,fin
G01AF20,,Imidatsoliyhdistelmävalmisteet,,G01AF20,,Combinations of imidazole derivatives,,,fin
G01AF21,,Tinidatsoli,,G01AF21,,Tinidazole,,,fin
G01AF55,,"Ekonatsoli, yhdistelmävalmisteet",,G01AF55,,"Econazole, combinations",,,fin
G01AG,,Inactivated at 31.12.2023 - Triazole derivatives,,G01AG,,Triazole derivatives,,,fin
G01AG02,,Terkonatsoli,,G01AG02,,Terconazole,,,fin
G01AX,,Inactivated at 31.12.2023 - Other antiinfectives and antiseptics,,G01AX,,Other antiinfectives and antiseptics,,,fin
G01AX01,,Klodantoiini,,G01AX01,,Clodantoin,,,fin
G01AX02,,Inosiini,,G01AX02,,Inosine,,,fin
G01AX03,,Polikresuleeni,,G01AX03,,Policresulen,,,fin
G01AX05,,Nifurateeli,,G01AX05,,Nifuratel,,,fin
G01AX06,,Furatsolidoni,,G01AX06,,Furazolidone,,,fin
G01AX09,,Metyylirosaniliini,,G01AX09,,Methylrosaniline,,,fin
G01AX11,,Povidonijodi,,G01AX11,,Povidone-iodine,,,fin
G01AX12,,Siklopiroksi,,G01AX12,,Ciclopirox,,,fin
G01AX13,,Protiofaatti,,G01AX13,,Protiofate,,,fin
G01AX14,,Lactobacillus,,G01AX14,,Lactobacillus,,,fin
G01AX15,,Kupariusnaatti,,G01AX15,,Copper usnate,,,fin
G01AX16,,Heksetidiini,,G01AX16,,Hexetidine,,,fin
G01AX17,,Dapiviriini,,G01AX17,,Dapivirine,,,fin
G01AX66,,"Oktenidiini, yhdistelmävalmisteet",,G01AX66,,"Octenidine, combinations",,,fin
G01BA,,Inactivated at 31.12.2023 - Antibiotics and corticosteroids,,G01BA,,Antibiotics and corticosteroids,,,fin
G01BC,,Inactivated at 31.12.2023 - Quinoline derivatives and corticosteroids,,G01BC,,Quinoline derivatives and corticosteroids,,,fin
G01BD,,Inactivated at 31.12.2023 - Antiseptics and corticosteroids,,G01BD,,Antiseptics and corticosteroids,,,fin
G01BE,,Inactivated at 31.12.2023 - Sulfonamides and corticosteroids,,G01BE,,Sulfonamides and corticosteroids,,,fin
G01BF,,Inactivated at 31.12.2023 - Imidazole derivatives and corticosteroids,,G01BF,,Imidazole derivatives and corticosteroids,,,fin
G020,,Aivokalvotulehdus muualla luokitetun virussairauden yhteydessä,,G0200,,Meningitis in viral diseases classified elsewhere,,*,fin
G020,A870,Enteroviruksen aiheuttama aivokalvotulehdus,Enterovirus aivokalvotulehduksen syynä,G0200,A8700,Meningitis in viral diseases classified elsewhere,Enteroviral meningitis (G02.0*),*,fin
G020,A871,Adenoviruksen aiheuttama aivokalvotulehdus,Adenovirus aivokalvotulehduksen syynä,G0200,A8710,Meningitis in viral diseases classified elsewhere,Adenoviral meningitis (G02.0*),*,fin
G020,B003,Herpesviruksen aiheuttama aivokalvotulehdus,Herpesvirus aivokalvontulehduksen syynä (G02.0*),G0200,B0030,Meningitis in viral diseases classified elsewhere,Herpesviral meningitis (G02.0*),*,fin
G020,B010,Vesirokkoviruksen aiheuttama aivokalvotulehdus,Vesirokkoviruksen aiheuttama aivokalvotulehdus,G0200,B0100,Meningitis in viral diseases classified elsewhere,Varicella meningitis (G02.0*),*,fin
G020,B021,Vyöruusuun liittyvä aivokalvotulehdus,Vyöruusu aivokalvojen tulehduksen syynä,G0200,B0210,Meningitis in viral diseases classified elsewhere,Zoster meningitis (G02.0*),*,fin
G020,B051,Tuhkarokon jälkeinen aivokalvotulehdus,Tuhkarokon jälkeinen aivokalvotulehdus,G0200,B0510,Meningitis in viral diseases classified elsewhere,Measles complicated by meningitis (G02.0*),*,fin
G020,B060,Vihurirokkoviruksen aiheuttama aivokalvotulehdus,Vihurirokon neurologinen komplikaatio,G0200,B0600,Meningitis in viral diseases classified elsewhere,Rubella with neurological complications,*,fin
G020,B261,Sikotaudin aivokalvotulehdus,Parotiittivirus aivokalvotulehduksen syynä,G0200,B2610,Meningitis in viral diseases classified elsewhere,Mumps meningitis (G02.0*),*,fin
G020,B279,Mononukleoosiin liittyvä aivokalvotulehdus,Määrittämätön (tarttuva) mononukleoosi,G0200,B2790,Meningitis in viral diseases classified elsewhere,"Infectious mononucleosis, unspecified",*,fin
G021,,Sienitauteihin liittyvä aivokalvotulehdus,,G0210,,Meningitis in mycoses,,*,fin
G021,B375,Kandidan aiheuttama aivokalvotulehdus,Kandida aivokalvotulehduksen syynä,G0210,B3750,Meningitis in mycoses,Candidal meningitis (G02.1*),*,fin
G021,B384,Koksidioidomykoosiin liittyvä aivokalvotulehdus,Koksidioidomykoosiin liittyvä aivokalvotulehdus,G0210,B3840,Meningitis in mycoses,Coccidioidomycosis meningitis (G02.1*),*,fin
G021,B451,Kryptokokkoosiin liittyvä aivokalvotulehdus,Aivojen kryptokokkoosi,G0210,B4510,Meningitis in mycoses,Cerebral cryptococcosis,*,fin
G028,,Aivokalvotulehdus muualla luokitetun muun tartunta- tai loistaudin yhteydessä,,G0280,,Meningitis in other specified infectious and parasitic diseases classified elsewhere,,*,fin
G028,B569,Afrikkalaiseen trypanosomiaasiin liittyvä aivokalvotulehdus,Määrittämätön afrikkalainen trypanosomiaasi,G0280,B5690,Meningitis in other specified infectious and parasitic diseases classified elsewhere,"African trypanosomiasis, unspecified",*,fin
G028,B574,Pitkäaikaiseen Chagasin tautiin liittyvä aivokalvotulehdus,Hermosto-oireinen pitkäaikainen Chagasin tauti,G0280,B5740,Meningitis in other specified infectious and parasitic diseases classified elsewhere,Chagas' disease (chronic) with nervous system involvement,*,fin
G02AB,,Inactivated at 31.12.2023 - Ergot alkaloids,,G02AB,,Ergot alkaloids,,,fin
G02AB01,,Metyyliergometriini,,G02AB01,,Methylergometrine,,,fin
G02AB02,,Torajyväalkaloidit,,G02AB02,,Ergot alkaloids,,,fin
G02AB03,,Ergometriini,,G02AB03,,Ergometrine,,,fin
G02AC,,"Inactivated at 31.12.2023 - Ergot alkaloids and oxytocin incl. analogues, in combination",,G02AC,,"Ergot alkaloids and oxytocin incl. analogues, in combination",,,fin
G02AC01,,Metyyliergometriini ja oksitosiini,,G02AC01,,Methylergometrine and oxytocin,,,fin
G02AD,,Inactivated at 31.12.2023 - Prostaglandins,,G02AD,,Prostaglandins,,,fin
G02AD01,,Dinoprosti,,G02AD01,,Dinoprost,,,fin
G02AD02,,Dinoprostoni,,G02AD02,,Dinoprostone,,,fin
G02AD03,,Gemeprosti,,G02AD03,,Gemeprost,,,fin
G02AD04,,Karboprosti,,G02AD04,,Carboprost,,,fin
G02AD05,,Sulprostoni,,G02AD05,,Sulprostone,,,fin
G02AD06,,Misoprostoli,,G02AD06,,Misoprostol,,,fin
G02AX,,Inactivated at 31.12.2023 - Other oxytocics,,G02AX,,Other oxytocics,,,fin
G02BA,,Inactivated at 31.12.2023 - Intrauterine contraceptives,,G02BA,,Intrauterine contraceptives,,,fin
G02BA01,,Muovikierukka,,G02BA01,,Plastic IUD,,,fin
G02BA02,,Kuparia sisältävä muovikierukka,,G02BA02,,Plastic IUD with copper,,,fin
G02BA03,,Progesteronia sisältävä muovikierukka,,G02BA03,,Plastic IUD with progestogen,,,fin
G02BB,,Inactivated at 31.12.2023 - Intravaginal contraceptives,,G02BB,,Intravaginal contraceptives,,,fin
G02BB01,,Progestogeeniä ja estrogeeniä sisältävät emätinrenkaat,,G02BB01,,Vaginal ring with progestogen and estrogen,,,fin
G02BB02,,Progestogeeniä sisältävät emätinrenkaat,,G02BB02,,Vaginal ring with progestogen,,,fin
G02CA,,"Inactivated at 31.12.2023 - Sympathomimetics, labour repressants",,G02CA,,"Sympathomimetics, labour repressants",,,fin
G02CA01,,Ritodriini,,G02CA01,,Ritodrine,,,fin
G02CA02,,Bufeniini,,G02CA02,,Buphenine,,,fin
G02CA03,,Fenoteroli,,G02CA03,,Fenoterol,,,fin
G02CB,,Inactivated at 31.12.2023 - Prolactine inhibitors,,G02CB,,Prolactine inhibitors,,,fin
G02CB01,,Bromokriptiini,,G02CB01,,Bromocriptine,,,fin
G02CB02,,Lisuridi,,G02CB02,,Lisuride,,,fin
G02CB03,,Kabergoliini,,G02CB03,,Cabergoline,,,fin
G02CB04,,Kinagolidi,,G02CB04,,Quinagolide,,,fin
G02CB05,,Metergoliini,,G02CB05,,Metergoline,,,fin
G02CB06,,Terguridi,,G02CB06,,Terguride,,,fin
G02CC,,Inactivated at 31.12.2023 - Antiinflammatory products for vaginal administration,,G02CC,,Antiinflammatory products for vaginal administration,,,fin
G02CC01,,Ibuprofeeni,,G02CC01,,Ibuprofen,,,fin
G02CC02,,Naprokseeni,,G02CC02,,Naproxen,,,fin
G02CC03,,Bentsidamiini,,G02CC03,,Benzydamine,,,fin
G02CC04,,Flunoksaprofeeni,,G02CC04,,Flunoxaprofen,,,fin
G02CX,,Inactivated at 31.12.2023 - Other gynecologicals,,G02CX,,Other gynecologicals,,,fin
G02CX01,,Atosibaani,,G02CX01,,Atosiban,,,fin
G02CX02,,Flibanseriini,,G02CX02,,Flibanserin,,,fin
G02CX03,,Agni casti fructus,,G02CX03,,Agni casti fructus,,,fin
G02CX04,,Cimicifugae rhizoma,,G02CX04,,Cimicifugae rhizoma,,,fin
G02CX05,,Bremelanotidi,,G02CX05,,Bremelanotide,,,fin
G02CX06,,Fetsolinetantti,,G02CX06,,Fezolinetant,,,fin
G030,,Ei-märkäinen aivokalvotulehdus,,G0300,,Nonpyogenic meningitis,,,fin
G031,,Pitkäaikainen aivokalvotulehdus,,G0310,,Chronic meningitis,,,fin
G032,,Hyvänlaatuinen uusiutuva aivokalvotulehdus (Mollaret),,G0320,,Benign recurrent meningitis [Mollaret],,,fin
G038,,Muusta määritetystä syystä aiheutuva aivokalvotulehdus,,G0380,,Meningitis due to other specified causes,,,fin
G039,,Määrittämätön aivokalvotulehdus,,G0390,,"Meningitis, unspecified",,,fin
G03AA,,"Inactivated at 31.12.2023 - Progestogens and estrogens, fixed combinations",,G03AA,,"Progestogens and estrogens, fixed combinations",,,fin
G03AA01,,Etynodioli ja etinyyliestradioli,,G03AA01,,Etynodiol and ethinylestradiol,,,fin
G03AA02,,Kingestanoli ja etinyyliestradioli,,G03AA02,,Quingestanol and ethinylestradiol,,,fin
G03AA03,,Lynestrenoli ja etinyyliestradioli,,G03AA03,,Lynestrenol and ethinylestradiol,,,fin
G03AA04,,Megestroli ja etinyyliestradioli,,G03AA04,,Megestrol and ethinylestradiol,,,fin
G03AA05,,Noretisteroni ja etinyyliestradioli,,G03AA05,,Norethisterone and ethinylestradiol,,,fin
G03AA06,,Norgestreeli ja etinyyliestradioli,,G03AA06,,Norgestrel and ethinylestradiol,,,fin
G03AA07,,Levonorgestreeli ja etinyyliestradioli,,G03AA07,,Levonorgestrel and ethinylestradiol,,,fin
G03AA08,,Medroksiprogesteroni ja etinyyliestradioli,,G03AA08,,Medroxyprogesterone and ethinylestradiol,,,fin
G03AA09,,Desogestreeli ja etinyyliestradioli,,G03AA09,,Desogestrel and ethinylestradiol,,,fin
G03AA10,,Gestodeeni ja etinyyliestradioli,,G03AA10,,Gestodene and ethinylestradiol,,,fin
G03AA11,,Norgestimaatti ja etinyyliestradioli,,G03AA11,,Norgestimate and ethinylestradiol,,,fin
G03AA12,,Drospirenoni ja etinyyliestradioli,,G03AA12,,Drospirenone and ethinylestradiol,,,fin
G03AA13,,Norelgestromiini ja etinyyliestradioli,,G03AA13,,Norelgestromin and ethinylestradiol,,,fin
G03AA14,,Nomegestroli ja estradioli,,G03AA14,,Nomegestrol and estradiol,,,fin
G03AA15,,Kloorimadinoni ja etinyyliestradioli,,G03AA15,,Chlormadinone and ethinylestradiol,,,fin
